path,kind,size_bytes,size_mb,size_gb,ext,relpath
data\user_data\D3\video\video_000049.mp4,binaries,193141906,184.1944751739502,0.17987741716206074,.mp4,video\video_000049.mp4
data\user_data\D3\video\video_000050.mp4,binaries,56546883,53.9273099899292,0.052663388662040234,.mp4,video\video_000050.mp4
data\user_data\D3\video\video_000051.mp4,binaries,64949779,61.94093608856201,0.06048919539898634,.mp4,video\video_000051.mp4
data\user_data\D3\video\video_000052.mp4,binaries,100314161,95.6670389175415,0.09342484269291162,.mp4,video\video_000052.mp4
data\user_data\D3\video\video_000053.mp4,binaries,185071390,176.4978313446045,0.17236116342246532,.mp4,video\video_000053.mp4
data\user_data\D3\video\video_000054.mp4,binaries,63665143,60.71581172943115,0.05929278489202261,.mp4,video\video_000054.mp4
data\user_data\D3\video\video_000055.mp4,binaries,220136787,209.93879985809326,0.2050183592364192,.mp4,video\video_000055.mp4
data\user_data\D3\video\video_000056.mp4,binaries,90413693,86.22521686553955,0.08420431334525347,.mp4,video\video_000056.mp4
data\user_data\D3\video\video_000057.mp4,binaries,244181930,232.8700351715088,0.22741214372217655,.mp4,video\video_000057.mp4
data\user_data\D3\video\video_000058.mp4,binaries,290228662,276.7836208343506,0.2702965047210455,.mp4,video\video_000058.mp4
data\user_data\D3\video\video_000059.mp4,binaries,123878114,118.13937568664551,0.11537048406898975,.mp4,video\video_000059.mp4
data\user_data\D3\video\video_000060.mp4,binaries,268318286,255.88825798034668,0.2498908769339323,.mp4,video\video_000060.mp4
data\user_data\D3\video\video_000061.mp4,binaries,98167564,93.6198844909668,0.09142566844820976,.mp4,video\video_000061.mp4
data\user_data\D3\video\video_000062.mp4,binaries,166845007,159.115797996521,0.15538652148097754,.mp4,video\video_000062.mp4
data\user_data\D3\video\video_000063.mp4,binaries,178326279,170.06519222259521,0.16607928927987814,.mp4,video\video_000063.mp4
