algorithm,keygen_us,encaps_us,decaps_us
ML-KEM-768,6445.8,9750.6,14015.1
ML-KEM-768,7147.2,10205.9,13632.6
ML-KEM-768,6747.3,8133.4,13512.4
ML-KEM-768,8435.8,8287.8,14884.0
ML-KEM-768,6404.8,9719.7,13299.9
ML-KEM-768,6347.1,8261.9,10917.1
ML-KEM-768,6435.8,8039.4,11592.2
ML-KEM-768,6379.1,8082.0,11251.5
ML-KEM-768,6326.2,9765.1,14519.1
ML-KEM-1024,11681.7,13073.4,15639.6
ML-KEM-1024,9502.5,11651.4,15898.9
ML-KEM-1024,11697.6,12390.9,16199.0
ML-KEM-1024,12145.5,11817.4,16915.6
ML-KEM-1024,9562.8,11772.2,17153.0
ML-KEM-1024,11060.4,11508.0,16300.5
ML-KEM-1024,10403.8,11789.5,15136.0
ML-KEM-1024,9088.5,11199.9,18855.6
ML-KEM-1024,9351.6,11114.1,15375.0
ML-KEM-1024,9372.4,13702.2,18866.2
ML-KEM-1024,9668.8,14102.7,34736.0
ML-KEM-1024,12745.5,21776.4,45604.7
ML-KEM-1024,19778.5,17036.6,28915.7
ML-KEM-1024,9632.6,13612.9,33420.7
ML-KEM-1024,11833.4,12713.9,16422.2
ML-KEM-1024,9670.6,13642.5,18212.0
ML-KEM-1024,11305.3,14751.9,16989.7
ML-KEM-1024,10762.0,13025.3,17698.3
ML-KEM-1024,20628.1,35148.5,45589.7
ML-KEM-1024,27343.7,16197.5,21172.6
ML-KEM-1024,12238.8,13792.2,18476.7
ML-KEM-1024,10414.9,11999.0,17626.4
ML-KEM-1024,10471.5,13576.9,16132.0
ML-KEM-1024,10011.9,13987.7,18066.1
ML-KEM-1024,11292.7,11947.6,28397.5
ML-KEM-1024,11272.5,12792.4,17052.6
ML-KEM-1024,9723.1,12867.6,17294.1
ML-KEM-1024,12201.7,13975.7,16812.0
ML-KEM-1024,9601.4,11945.2,17113.0
ML-KEM-1024,11534.9,13167.2,19803.4
ML-KEM-1024,9591.3,13257.1,16038.1
ML-KEM-1024,11865.0,13369.8,16649.6
ML-KEM-1024,9607.0,13298.0,16907.9
ML-KEM-1024,10063.4,11502.5,16326.0
ML-KEM-1024,9406.0,12171.0,14420.7
ML-KEM-1024,9283.2,12311.1,15997.0
ML-KEM-1024,9240.1,14992.8,16528.8
ML-KEM-1024,10604.7,11094.5,17014.7
ML-KEM-1024,9997.4,20089.7,18593.2
ML-KEM-1024,9265.2,11300.0,14642.0
ML-KEM-1024,9180.0,12662.9,14550.2
ML-KEM-1024,12023.2,11229.3,19744.6
ML-KEM-1024,13124.2,11315.2,15794.8
ML-KEM-1024,9202.8,11453.6,17464.6
ML-KEM-1024,10814.7,16537.0,20729.0
ML-KEM-1024,15741.4,20876.9,29440.9
ML-KEM-1024,13420.4,13194.6,19983.8
ML-KEM-1024,10683.3,13440.4,20334.1
ML-KEM-1024,11621.3,14681.5,16077.3
ML-KEM-1024,12365.0,12134.7,17767.0
ML-KEM-1024,12339.0,13265.1,16282.5
ML-KEM-1024,10339.0,12469.1,19956.6
ML-KEM-1024,16409.5,15006.3,19375.1
ML-KEM-1024,11800.1,14385.3,16758.7
ML-KEM-1024,10977.6,12609.9,17297.2
ML-KEM-1024,10031.0,25377.6,18588.6
ML-KEM-1024,11362.6,12911.5,16079.9
ML-KEM-1024,10025.7,19034.3,45617.4
ML-KEM-1024,9692.3,11924.3,16738.3
ML-KEM-1024,9730.5,11263.5,17067.4
ML-KEM-1024,10995.1,12620.6,17482.1
ML-KEM-1024,11866.2,12147.1,14936.9
ML-KEM-1024,9534.3,11098.6,14957.0
ML-KEM-1024,12259.5,11352.3,15284.3
ML-KEM-1024,11551.4,12827.8,16745.0
ML-KEM-1024,9844.3,11633.5,16331.3
ML-KEM-1024,12022.4,13247.9,16000.2
ML-KEM-1024,9788.0,12509.7,15932.6
ML-KEM-1024,10816.1,11454.3,16010.4
ML-KEM-1024,14457.4,13163.6,16581.0
ML-KEM-1024,12885.5,11710.9,15988.1
ML-KEM-1024,10211.3,13333.8,18343.0
ML-KEM-1024,9807.5,11538.7,15659.2
ML-KEM-1024,10264.9,15150.7,16089.7
ML-KEM-1024,9619.4,12506.2,17241.3
ML-KEM-1024,10003.1,11844.3,16525.9
ML-KEM-1024,11975.8,14766.8,16252.1
ML-KEM-1024,9790.7,11141.2,14545.5
ML-KEM-1024,12139.3,11279.3,15156.7
ML-KEM-1024,11482.3,11118.1,15672.7
ML-KEM-1024,9236.2,11091.8,20137.2
ML-KEM-1024,13026.2,12397.7,16698.4
ML-KEM-1024,9629.6,12062.0,16212.7
ML-KEM-1024,9665.3,12682.5,17907.0
ML-KEM-1024,12039.0,13102.1,17811.8
ML-KEM-1024,9206.6,11040.3,17747.9
ML-KEM-1024,10218.3,12046.3,16183.9
ML-KEM-1024,10788.3,14100.0,15849.3
ML-KEM-1024,9184.3,13054.2,14587.0
ML-KEM-1024,12069.6,11903.6,16088.2
ML-KEM-1024,9826.9,11532.8,15809.1
ML-KEM-1024,9497.5,11473.9,17315.8
ML-KEM-1024,9833.6,19012.5,45708.2
ML-KEM-1024,12304.7,11707.2,15588.2
ML-KEM-1024,9441.9,11424.2,14545.1
ML-KEM-1024,9457.9,11100.5,17590.2
ML-KEM-1024,11283.2,14625.8,15712.3
ML-KEM-1024,9301.1,11227.3,24904.2
ML-KEM-1024,26548.7,24861.1,39476.6
ML-KEM-1024,23815.1,18798.7,21009.8
ML-KEM-1024,12319.2,14225.3,22650.3
ML-KEM-1024,16122.9,12698.0,17183.9
ML-KEM-1024,12293.6,13343.1,21051.3
ML-KEM-1024,12556.2,13934.1,18329.1
ML-KEM-1024,13357.0,18387.1,22067.9
ML-KEM-1024,14182.1,16329.4,16722.1
ML-KEM-1024,12197.5,15955.4,20301.9
ML-KEM-1024,18283.3,13008.5,17948.5
ML-KEM-1024,10504.3,31075.8,19199.8
ML-KEM-1024,9997.5,13961.7,17536.4
ML-KEM-1024,11870.5,12322.8,17210.1
ML-KEM-1024,27111.0,14571.9,19522.1
ML-KEM-1024,13657.9,13689.6,17759.2
ML-KEM-1024,10004.4,11976.6,16540.8
ML-KEM-1024,10049.7,16730.7,17556.0
ML-KEM-1024,10104.1,14839.4,15931.3
ML-KEM-1024,12606.1,15988.9,31306.8
ML-KEM-1024,10366.3,13529.3,17338.3
ML-KEM-1024,13128.6,14463.6,18711.4
ML-KEM-1024,11816.9,11529.0,28492.8
ML-KEM-1024,21923.0,34560.1,29567.0
ML-KEM-1024,14447.5,18292.8,18660.4
ML-KEM-1024,13368.1,13830.1,16197.4
ML-KEM-1024,15693.1,14200.5,16822.9
ML-KEM-1024,11239.9,15869.6,20259.4
ML-KEM-1024,9680.2,15742.8,18943.0
ML-KEM-1024,13632.1,14288.8,18673.9
ML-KEM-1024,12298.5,14823.0,18096.5
ML-KEM-1024,9785.4,24943.6,20206.3
ML-KEM-1024,12452.4,14087.9,17540.3
ML-KEM-1024,9684.3,14038.8,21541.9
ML-KEM-1024,11838.7,17100.5,16461.4
ML-KEM-1024,12593.2,15408.0,17917.6
ML-KEM-1024,13006.7,14863.9,21147.8
ML-KEM-1024,14532.9,15148.4,18761.8
ML-KEM-1024,11090.5,27920.5,17228.7
ML-KEM-1024,11358.8,14779.5,19368.6
ML-KEM-1024,11442.4,12339.6,17440.3
ML-KEM-1024,11163.8,12407.4,17514.3
ML-KEM-1024,12565.6,14829.0,15959.2
ML-KEM-1024,10785.6,12663.2,17007.3
ML-KEM-1024,10066.6,11603.1,16908.2
ML-KEM-1024,15063.3,17214.6,19065.5
ML-KEM-1024,27800.1,27066.4,35640.1
ML-KEM-1024,28764.8,17946.3,20748.6
ML-KEM-1024,10515.1,15032.5,21868.9
ML-KEM-1024,17175.2,19099.5,30084.3
ML-KEM-1024,11365.9,14581.0,20151.2
ML-KEM-1024,16387.2,13903.0,18416.8
ML-KEM-1024,13338.5,13216.6,17194.3
ML-KEM-1024,11273.4,12489.8,18327.3
ML-KEM-1024,11525.5,12715.5,17768.8
ML-KEM-1024,10506.8,13176.1,16349.6
ML-KEM-1024,10439.2,12748.7,16591.2
ML-KEM-1024,10237.7,14909.3,16068.0
ML-KEM-1024,11243.9,12287.6,19019.6
ML-KEM-1024,9626.6,11734.6,19973.0
ML-KEM-1024,9959.1,14536.7,15458.7
ML-KEM-1024,9625.4,15139.5,28431.4
ML-KEM-1024,9989.5,12697.4,17047.2
ML-KEM-1024,11017.3,14509.2,18952.0
ML-KEM-1024,11796.8,12029.9,22413.8
ML-KEM-1024,10101.4,15610.6,18071.5
ML-KEM-1024,14449.9,15494.5,17768.6
ML-KEM-1024,13961.1,15378.9,17478.3
ML-KEM-1024,11181.3,11817.6,19412.6
ML-KEM-1024,10155.9,17923.0,17777.6
ML-KEM-1024,11413.2,13941.9,34862.4
ML-KEM-1024,17619.2,16159.1,20167.6
ML-KEM-1024,12842.8,18635.1,30708.9
ML-KEM-1024,17840.5,19044.6,20813.5
ML-KEM-1024,10517.1,17579.4,17903.8
ML-KEM-1024,12035.3,13369.5,16963.1
ML-KEM-1024,9985.1,12474.7,16727.5
ML-KEM-1024,12189.0,11566.3,15585.8
ML-KEM-1024,11947.7,13065.8,16795.0
ML-KEM-1024,9871.9,15702.6,16947.2
ML-KEM-1024,11926.9,15257.7,18643.3
ML-KEM-1024,10819.0,13333.6,17233.5
ML-KEM-1024,9558.1,13880.0,18265.3
ML-KEM-1024,13261.1,14659.2,18227.7
ML-KEM-1024,11091.1,13919.1,18493.8
ML-KEM-1024,11840.0,16612.3,18589.0
ML-KEM-1024,13480.3,13627.9,19871.2
ML-KEM-1024,13916.6,15289.6,20084.3
ML-KEM-1024,11505.7,12957.8,19388.6
ML-KEM-1024,9984.1,16056.7,22833.5
ML-KEM-1024,10085.4,14991.9,16757.4
ML-KEM-1024,14530.6,16810.6,18101.6
ML-KEM-1024,12178.0,14197.9,17375.6
ML-KEM-1024,10133.3,14398.1,36217.2
ML-KEM-1024,15631.0,16086.9,26825.4
ML-KEM-1024,20638.8,22744.9,17479.2
ML-KEM-1024,10437.0,12971.9,16590.4
ML-KEM-1024,13151.5,14500.9,22895.0
ML-KEM-1024,12420.6,14814.4,19625.7
ML-KEM-1024,11182.3,21473.2,20777.0
ML-KEM-1024,11756.5,14997.7,18665.5
ML-KEM-1024,10644.4,17713.3,22265.0
ML-KEM-1024,10137.0,14815.4,19291.4
ML-KEM-1024,11691.7,14581.2,17927.9
ML-KEM-1024,13798.5,13831.3,17888.8
ML-KEM-1024,10479.5,15831.0,21863.1
ML-KEM-1024,10275.8,14711.6,18032.3
ML-KEM-1024,11599.7,14022.2,19237.5
ML-KEM-1024,11525.2,12295.3,21506.8
ML-KEM-1024,10470.1,17274.9,22147.3
ML-KEM-1024,10043.3,16570.0,20429.0
ML-KEM-1024,12062.7,14645.9,18404.3
ML-KEM-1024,14094.6,12313.6,19083.3
ML-KEM-1024,12385.4,11852.5,17584.0
ML-KEM-1024,10029.5,13093.0,20499.3
ML-KEM-1024,14479.1,17971.2,17282.8
ML-KEM-1024,11394.2,13000.3,18410.1
ML-KEM-1024,29586.2,16179.0,25555.9
ML-KEM-1024,14029.4,17434.4,38246.8
ML-KEM-1024,16159.3,15196.9,18829.0
ML-KEM-1024,12130.8,13690.2,18626.6
ML-KEM-1024,10055.9,13987.1,17066.7
ML-KEM-1024,23052.7,21016.7,18021.0
ML-KEM-1024,13036.7,13433.5,19988.6
ML-KEM-1024,10043.1,12923.6,18939.9
ML-KEM-1024,14292.2,14403.9,17983.6
ML-KEM-1024,11342.9,13801.7,18867.6
ML-KEM-1024,11196.9,16270.9,32839.1
ML-KEM-1024,22340.3,14356.7,20201.4
ML-KEM-1024,9568.2,30954.3,44828.2
ML-KEM-1024,11540.0,12590.9,17640.6
ML-KEM-1024,12558.2,18550.0,18275.6
ML-KEM-1024,11652.3,23780.6,27986.6
ML-KEM-1024,18733.7,34699.5,44864.4
ML-KEM-1024,27169.6,11696.0,20569.9
ML-KEM-1024,10487.1,16206.7,30731.5
ML-KEM-1024,12508.8,13273.0,41226.6
ML-KEM-1024,25367.8,24543.4,38313.6
ML-KEM-1024,11707.1,14997.3,17640.9
ML-KEM-1024,11736.3,12230.8,18637.5
ML-KEM-1024,10292.4,13860.6,27989.2
ML-KEM-1024,10461.4,13901.0,17624.7
ML-KEM-1024,11611.9,19487.4,33501.0
ML-KEM-1024,28426.5,13267.3,17278.0
ML-KEM-1024,10014.2,13140.6,18046.8
ML-KEM-1024,10569.9,13160.4,17871.5
ML-KEM-1024,27325.8,38654.9,39413.3
ML-KEM-1024,12847.4,13595.1,17916.6
ML-KEM-1024,10519.6,15129.4,16532.6
ML-KEM-1024,10757.3,12141.5,18584.2
ML-KEM-1024,10008.5,14746.7,18171.8
ML-KEM-1024,12790.2,14877.8,19416.0
ML-KEM-1024,11728.8,12202.0,24727.6
ML-KEM-1024,11931.8,12202.3,18983.0
ML-KEM-1024,12152.6,14556.6,17016.4
ML-KEM-1024,16977.8,15897.7,18329.3
ML-KEM-1024,11935.7,12955.5,18340.3
ML-KEM-1024,10020.3,13617.5,16898.4
ML-KEM-1024,10512.0,13791.0,18131.9
ML-KEM-1024,13919.7,19574.3,18736.8
ML-KEM-1024,12957.4,31696.4,19992.3
ML-KEM-1024,24968.0,13498.4,16142.0
ML-KEM-1024,11251.1,17876.4,19296.4
ML-KEM-1024,10611.2,12072.3,17618.6
ML-KEM-1024,11802.0,12566.6,15399.6
ML-KEM-1024,10728.3,11518.5,17654.4
ML-KEM-1024,10154.6,12918.2,15444.0
ML-KEM-1024,9888.1,12898.9,17550.6
ML-KEM-1024,10662.4,13409.0,16988.2
ML-KEM-1024,9767.8,14082.8,18740.3
ML-KEM-1024,10740.5,12605.0,15176.6
ML-KEM-1024,9518.2,16917.4,18012.2
ML-KEM-1024,11396.8,11377.9,15784.4
ML-KEM-1024,11695.9,11815.0,16996.8
ML-KEM-1024,10257.4,23931.9,18427.4
ML-KEM-1024,9962.2,13528.1,15438.2
ML-KEM-1024,10365.3,13596.7,20105.2
ML-KEM-1024,12038.2,11492.2,22236.0
ML-KEM-1024,9639.9,11687.0,15792.1
ML-KEM-1024,10674.0,12067.9,15673.4
ML-KEM-1024,12729.9,12123.9,16929.4
ML-KEM-1024,9513.6,13052.5,15388.2
ML-KEM-1024,9850.6,11441.6,15295.6
ML-KEM-1024,13956.6,11541.0,15061.5
ML-KEM-1024,9895.7,11186.2,17775.7
ML-KEM-1024,12610.4,21221.7,23638.3
ML-KEM-1024,10376.2,13880.2,23067.5
ML-KEM-1024,11831.3,14259.1,19045.0
ML-KEM-1024,11659.3,13627.4,16136.8
ML-KEM-1024,11523.8,18410.0,15878.7
ML-KEM-1024,10396.2,11703.6,15457.3
ML-KEM-1024,12367.2,13217.7,16546.8
ML-KEM-1024,9534.8,12638.3,15204.2
ML-KEM-1024,12216.7,11631.4,16693.5
ML-KEM-1024,9561.2,16604.2,16015.1
ML-KEM-1024,11844.0,11600.8,17559.9
ML-KEM-1024,9579.2,11514.7,15877.5
ML-KEM-1024,9628.9,14227.1,16184.0
ML-KEM-1024,10886.0,13109.8,16720.1
ML-KEM-1024,9578.8,14437.6,17528.1
ML-KEM-1024,10950.5,11518.2,16444.5
ML-KEM-1024,10059.0,12618.8,15328.8
ML-KEM-1024,9510.3,13903.9,15367.8
ML-KEM-1024,9827.1,12374.5,15356.3
ML-KEM-1024,9554.7,11774.0,15558.1
ML-KEM-1024,10034.3,11433.4,38251.9
ML-KEM-1024,9783.8,20176.0,33255.0
ML-KEM-1024,10386.0,11547.7,16346.3
ML-KEM-1024,10733.5,12288.7,15335.0
ML-KEM-1024,21448.0,11429.3,15274.4
ML-KEM-1024,11719.5,22986.1,46134.5
ML-KEM-1024,28418.6,33377.5,17533.6
ML-KEM-1024,15164.3,12262.7,17656.3
ML-KEM-1024,9655.3,13187.0,17079.6
ML-KEM-1024,11407.1,11951.7,16387.2
ML-KEM-1024,13795.2,12401.6,15941.1
ML-KEM-1024,11457.6,12141.5,16039.1
ML-KEM-1024,11262.7,13201.5,16210.7
ML-KEM-1024,10137.8,12021.5,17975.6
ML-KEM-1024,10158.0,12358.1,16058.7
ML-KEM-1024,10588.4,11980.9,15971.4
ML-KEM-1024,13571.5,16639.3,45443.0
ML-KEM-1024,23449.6,11614.4,15140.1
ML-KEM-1024,12714.0,12219.3,16591.2
ML-KEM-1024,9767.3,12294.1,15431.7
ML-KEM-1024,9516.9,12598.5,17800.6
ML-KEM-1024,12581.6,13942.6,16028.7
ML-KEM-1024,10713.6,11780.4,16313.2
ML-KEM-1024,10338.9,12520.7,18953.0
ML-KEM-1024,9574.7,12695.3,19534.8
ML-KEM-1024,11343.1,12703.7,15580.7
ML-KEM-1024,9618.0,13464.4,17916.1
ML-KEM-1024,9707.7,11038.3,19776.1
ML-KEM-1024,9249.1,12386.3,27576.4
ML-KEM-1024,20593.1,14689.8,43594.4
ML-KEM-1024,15582.5,17876.4,21422.8
ML-KEM-1024,12295.9,16465.0,16056.8
ML-KEM-1024,14753.0,13879.2,16888.1
ML-KEM-1024,10313.7,12142.3,19969.4
ML-KEM-1024,10511.1,16879.2,16504.4
ML-KEM-1024,11448.6,15627.4,17591.7
ML-KEM-1024,11357.4,14215.6,17922.6
ML-KEM-1024,10272.6,16139.7,19951.6
ML-KEM-1024,12375.6,13962.7,17414.1
ML-KEM-1024,10771.5,12247.1,22588.5
ML-KEM-1024,11959.4,14285.5,18528.8
ML-KEM-1024,18400.8,14663.7,18828.0
ML-KEM-1024,12345.6,15150.0,18046.3
ML-KEM-1024,12447.7,14765.3,16428.4
ML-KEM-1024,9596.1,14048.1,18194.7
ML-KEM-1024,11735.0,12446.7,19014.9
ML-KEM-1024,10085.8,14704.0,17947.5
ML-KEM-1024,12928.7,13072.0,17141.9
ML-KEM-1024,10730.9,18740.3,18614.7
ML-KEM-1024,14727.4,18191.0,17273.0
ML-KEM-1024,11225.9,13205.8,23881.1
ML-KEM-1024,10435.7,12584.1,20166.3
ML-KEM-1024,13172.3,29088.2,34162.6
ML-KEM-1024,18788.3,27765.8,21542.9
ML-KEM-1024,11856.4,15260.8,20531.1
ML-KEM-1024,13828.3,15463.7,18287.8
ML-KEM-1024,9984.0,14497.6,16382.6
ML-KEM-1024,10830.2,14789.2,15718.9
ML-KEM-1024,9657.8,14855.1,17979.1
ML-KEM-1024,11564.6,13967.0,15395.8
ML-KEM-1024,9516.6,12234.7,15675.9
ML-KEM-1024,11200.4,11538.6,16325.8
ML-KEM-1024,11113.6,15776.7,16600.9
ML-KEM-1024,14688.4,13988.1,21133.8
ML-KEM-1024,16293.4,16256.9,18951.3
ML-KEM-1024,13513.9,12510.4,17031.0
ML-KEM-1024,10299.4,14543.2,17101.5
ML-KEM-1024,11609.7,14790.2,16650.5
ML-KEM-1024,9982.8,14273.5,17974.3
ML-KEM-1024,11372.4,13410.5,15616.9
ML-KEM-1024,9555.4,12737.3,17841.1
ML-KEM-1024,14090.0,12740.4,15420.3
ML-KEM-1024,9553.2,12278.2,15278.0
ML-KEM-1024,9901.9,12210.7,15676.9
ML-KEM-1024,9714.8,11030.7,16527.8
ML-KEM-1024,9265.1,13174.8,15839.1
ML-KEM-1024,9227.8,12566.4,17556.2
ML-KEM-1024,11273.6,11122.4,17154.0
ML-KEM-1024,12101.8,15402.2,24338.2
ML-KEM-1024,19972.1,34404.5,23566.3
ML-KEM-1024,26523.5,21879.7,18506.1
ML-KEM-1024,14034.2,13345.9,21284.2
ML-KEM-1024,12150.3,16005.0,20076.9
ML-KEM-1024,13958.4,13393.5,17179.1
ML-KEM-1024,10252.6,15708.0,17717.6
ML-KEM-1024,12569.3,14331.9,18157.6
ML-KEM-1024,11108.4,12557.5,24218.2
ML-KEM-1024,12546.5,15164.1,20990.4
ML-KEM-1024,10468.7,15012.6,23300.0
ML-KEM-1024,11612.3,15106.1,22641.7
ML-KEM-1024,10372.9,14277.4,18589.3
ML-KEM-1024,12586.2,16188.2,18477.0
ML-KEM-1024,15629.9,15337.5,20851.1
ML-KEM-1024,13201.2,14313.7,16415.9
ML-KEM-1024,13068.7,13545.8,17607.2
ML-KEM-1024,10644.1,14042.7,19417.9
ML-KEM-1024,13904.3,14969.3,20658.9
ML-KEM-1024,18887.2,15033.3,19207.6
ML-KEM-1024,12911.8,13824.8,19212.7
ML-KEM-1024,15295.9,14838.7,17915.3
ML-KEM-1024,11873.6,12335.5,35337.4
ML-KEM-1024,15160.0,17197.8,23091.9
ML-KEM-1024,10088.5,15553.6,24995.2
ML-KEM-1024,10897.5,20765.9,18316.6
ML-KEM-1024,10170.2,12621.5,19692.5
ML-KEM-1024,14458.2,15022.7,18764.5
ML-KEM-1024,14042.0,18971.4,18884.8
ML-KEM-1024,11717.9,14032.5,18629.9
ML-KEM-1024,11936.3,16289.3,17585.1
ML-KEM-1024,10407.3,13179.2,28802.3
ML-KEM-1024,11330.3,12475.5,23068.1
ML-KEM-1024,12843.5,16647.7,22793.2
ML-KEM-1024,11781.8,12931.3,43641.0
ML-KEM-1024,13564.2,15209.3,19674.4
ML-KEM-1024,10413.5,12000.7,19369.5
ML-KEM-1024,11603.5,18328.5,18329.0
ML-KEM-1024,13496.8,16703.3,17875.7
ML-KEM-1024,11170.8,12973.0,19162.7
ML-KEM-1024,10178.0,31970.8,22449.1
ML-KEM-1024,10621.2,15266.8,19582.4
ML-KEM-1024,12925.8,25418.8,17033.2
ML-KEM-1024,9554.5,17639.0,16631.3
ML-KEM-1024,14355.3,14754.6,24100.2
ML-KEM-1024,10374.0,14235.6,22938.0
ML-KEM-1024,29221.5,26803.6,29240.0
ML-KEM-1024,12823.3,12525.4,17135.6
ML-KEM-1024,17084.8,14800.8,26163.0
ML-KEM-1024,14742.5,12657.4,17292.3
ML-KEM-1024,11082.5,13023.1,20876.8
ML-KEM-1024,11922.5,35946.6,35581.6
ML-KEM-1024,12832.0,26092.8,16555.5
ML-KEM-1024,19828.5,23377.6,22467.0
ML-KEM-1024,11067.5,16212.7,23333.0
ML-KEM-1024,21850.3,23419.1,17944.1
ML-KEM-1024,12664.5,13947.1,21869.1
ML-KEM-1024,10687.0,15117.8,20516.7
ML-KEM-1024,10266.3,13789.3,36230.4
ML-KEM-1024,12467.1,15577.7,18794.4
ML-KEM-1024,11121.3,13515.0,28472.8
ML-KEM-1024,11456.5,21571.2,35423.8
ML-KEM-1024,26915.0,12376.7,24752.5
ML-KEM-1024,14209.4,19507.1,31423.9
ML-KEM-1024,20740.6,23603.5,17940.8
ML-KEM-1024,14189.2,25404.5,18770.2
ML-KEM-1024,11291.5,14340.7,17459.3
ML-KEM-1024,12338.2,13096.1,27288.3
ML-KEM-1024,12236.8,13819.6,17657.7
ML-KEM-1024,10228.8,13968.9,18068.2
ML-KEM-1024,12094.0,15239.5,16799.6
ML-KEM-1024,12191.0,12919.6,18788.0
ML-KEM-1024,10113.4,13384.1,19163.3
ML-KEM-1024,14999.3,28267.8,17740.7
ML-KEM-1024,10638.3,13316.2,17392.9
ML-KEM-1024,13435.1,25204.5,18866.5
ML-KEM-1024,9965.6,14378.0,17408.3
ML-KEM-1024,11333.7,13320.3,16952.8
ML-KEM-1024,9604.3,18684.1,15433.0
ML-KEM-1024,10817.0,12652.7,17084.3
ML-KEM-1024,9677.5,13378.7,16538.3
ML-KEM-1024,10304.3,14664.5,19572.1
ML-KEM-1024,10821.4,12705.1,16836.2
ML-KEM-1024,22836.6,11489.3,15660.4
ML-KEM-1024,10962.8,12799.4,16247.1
ML-KEM-1024,10440.1,11758.1,16281.9
ML-KEM-1024,11011.1,11742.0,15555.3
ML-KEM-1024,10990.8,13359.6,17806.6
ML-KEM-1024,9605.5,22845.5,16544.2
ML-KEM-1024,10864.2,14506.1,32098.0
ML-KEM-1024,21491.2,19340.4,31740.4
ML-KEM-1024,10882.5,13814.6,17968.2
ML-KEM-1024,12818.6,15007.2,16962.1
ML-KEM-1024,17175.8,13465.5,20973.6
ML-KEM-1024,29544.7,20332.1,18314.4
ML-KEM-1024,10154.0,12358.8,16675.1
ML-KEM-1024,16072.9,12569.4,16966.9
ML-KEM-1024,10989.4,12382.1,16241.7
ML-KEM-1024,10043.0,13427.7,16937.6
ML-KEM-1024,10337.8,12230.1,18002.8
ML-KEM-1024,10063.9,13237.1,15576.5
ML-KEM-1024,9946.5,11520.9,15163.8
ML-KEM-1024,12459.1,11560.6,17728.0
ML-KEM-1024,9497.5,12580.4,15324.3
ML-KEM-1024,9555.8,14081.2,18063.2
ML-KEM-1024,11877.7,11924.3,19456.6
ML-KEM-1024,9670.5,13411.8,16301.3
ML-KEM-1024,9538.9,11677.0,15143.6
ML-KEM-1024,13384.7,13683.4,16220.5
ML-KEM-1024,10108.2,11888.3,15484.2
ML-KEM-1024,9695.3,11489.8,15037.6
ML-KEM-1024,14012.0,17756.3,16225.1
ML-KEM-1024,10431.6,12090.6,15424.8
ML-KEM-1024,9738.0,12582.7,19465.3
ML-KEM-1024,11402.5,11935.9,16892.1
ML-KEM-1024,11334.0,12667.9,15386.1
ML-KEM-1024,9566.8,11437.5,15591.2
ML-KEM-1024,11489.4,11762.8,16163.6
ML-KEM-1024,11576.9,12000.2,15916.3
ML-KEM-1024,10495.2,12635.6,15258.4
