path,pipeline,size_mb,t_comp_ms,t_aes_ms,t_kem_ms,t_total_ms
data\user_data\D1\PXL_20260314_150735934.mp4,A,16.0,41.4394999970682,19.753300002776086,31.554199988022447,92.74699998786673
data\user_data\D1\PXL_20260314_150735934.mp4,B,16.0,0.0,20.55160002782941,35.70369997760281,56.25530000543222
data\user_data\D1\PXL_20260314_150735934.mp4,C,16.0,0.0,20.987999974749982,0.0,20.987999974749982
data\user_data\D1\PXL_20260314_150735934.mp4,D,16.0,819.3085999810137,20.412400015629828,33.09020004235208,872.8112000389956
data\user_data\D1\PXL_20260315_170224094.mp4,A,16.0,37.48179995454848,19.63989995419979,31.360200024209917,88.48189993295819
data\user_data\D1\PXL_20260315_170224094.mp4,B,16.0,0.0,19.964000035542995,34.372600028291345,54.33660006383434
data\user_data\D1\PXL_20260315_170224094.mp4,C,16.0,0.0,21.282300003804266,0.0,21.282300003804266
data\user_data\D1\PXL_20260315_170224094.mp4,D,16.0,771.9306999933906,20.202299987431616,32.97559998463839,825.1085999654606
data\user_data\D1\PXL_20260322_153048866.MP.jpg,A,6.363185882568359,20.834700029809028,8.855400024913251,34.5314999576658,64.22160001238808
data\user_data\D1\PXL_20260322_153048866.MP.jpg,B,6.363185882568359,0.0,8.12070001848042,33.821099961642176,41.941799980122596
data\user_data\D1\PXL_20260322_153048866.MP.jpg,C,6.363185882568359,0.0,8.700300008058548,0.0,8.700300008058548
data\user_data\D1\PXL_20260322_153048866.MP.jpg,D,6.363185882568359,314.94070001645014,7.9827000154182315,33.68180000688881,356.6052000387572
data\user_data\D1\PXL_20260322_153056438.TS-000.MP.jpg,A,6.3701629638671875,29.5373999979347,8.015800034627318,33.881799958180636,71.43499999074265
data\user_data\D1\PXL_20260322_153056438.TS-000.MP.jpg,B,6.3701629638671875,0.0,8.455700008198619,35.239299992099404,43.69500000029802
data\user_data\D1\PXL_20260322_153056438.TS-000.MP.jpg,C,6.3701629638671875,0.0,8.688499976415187,0.0,8.688499976415187
data\user_data\D1\PXL_20260322_153056438.TS-000.MP.jpg,D,6.3701629638671875,332.57979998597875,8.63330002175644,33.92149996943772,375.1345999771729
data\user_data\D1\PXL_20260322_212502356.mp4,A,16.0,36.29620000720024,19.60020000115037,33.190199988894165,89.08659999724478
data\user_data\D1\PXL_20260322_212502356.mp4,B,16.0,0.0,20.27429995359853,34.60710000945255,54.88139996305108
data\user_data\D1\PXL_20260322_212502356.mp4,C,16.0,0.0,20.925699966028333,0.0,20.925699966028333
data\user_data\D1\PXL_20260322_212502356.mp4,D,16.0,798.8303000456654,20.08909999858588,32.78470004443079,851.704100088682
data\user_data\D1\PXL_20260329_183242702.mp4,A,16.0,42.11129999021068,20.086499978788197,34.741199982818216,96.9389999518171
data\user_data\D1\PXL_20260329_183242702.mp4,B,16.0,0.0,20.15440003015101,34.967799962032586,55.122199992183596
data\user_data\D1\PXL_20260329_183242702.mp4,C,16.0,0.0,21.516199980396777,0.0,21.516199980396777
data\user_data\D1\PXL_20260329_183242702.mp4,D,16.0,800.1519999816082,19.890099996700883,33.327899989672005,853.3699999679811
data\user_data\D1\PXL_20260330_172754088.mp4,A,16.0,37.84510004334152,20.774000033270568,33.496900054160506,92.11600013077259
data\user_data\D1\PXL_20260330_172754088.mp4,B,16.0,0.0,20.097399945370853,36.44140000687912,56.538799952249974
data\user_data\D1\PXL_20260330_172754088.mp4,C,16.0,0.0,20.849499967880547,0.0,20.849499967880547
data\user_data\D1\PXL_20260330_172754088.mp4,D,16.0,777.9228000435978,20.146399969235063,31.897200038656592,829.9664000514895
data\user_data\D1\PXL_20260405_072953716.mp4,A,16.0,43.96320000523701,20.3213999629952,33.62490003928542,97.90950000751764
data\user_data\D1\PXL_20260405_072953716.mp4,B,16.0,0.0,20.068000012543052,36.48460004478693,56.55260005732998
data\user_data\D1\PXL_20260405_072953716.mp4,C,16.0,0.0,20.796599972527474,0.0,20.796599972527474
data\user_data\D1\PXL_20260405_072953716.mp4,D,16.0,783.6130000068806,19.981899997219443,34.08460004720837,837.6795000513084
data\user_data\D1\PXL_20260405_100514278.jpg,A,6.301202774047852,25.19630000460893,8.919399988371879,38.68910000892356,72.80480000190437
data\user_data\D1\PXL_20260405_100514278.jpg,B,6.301202774047852,0.0,8.730100002139807,34.42630002973601,43.15640003187582
data\user_data\D1\PXL_20260405_100514278.jpg,C,6.301202774047852,0.0,8.72819998767227,0.0,8.72819998767227
data\user_data\D1\PXL_20260405_100514278.jpg,D,6.301202774047852,318.58780002221465,8.121300023049116,32.62949996860698,359.33860001387075
data\user_data\D1\PXL_20260405_100643998.MP.jpg,A,6.9878950119018555,27.006299991626292,8.88209999538958,31.545399979222566,67.43379996623844
data\user_data\D1\PXL_20260405_100643998.MP.jpg,B,6.9878950119018555,0.0,8.878699969500303,33.68829999817535,42.566999967675656
data\user_data\D1\PXL_20260405_100643998.MP.jpg,C,6.9878950119018555,0.0,9.163500042632222,0.0,9.163500042632222
data\user_data\D1\PXL_20260405_100643998.MP.jpg,D,6.9878950119018555,359.2606000020169,9.632200002670288,34.6560999751091,403.54889997979626
data\user_data\D1\PXL_20260405_100658032.MP.jpg,A,6.779688835144043,28.595700045116246,8.425999956671149,33.188900037202984,70.21060003899038
data\user_data\D1\PXL_20260405_100658032.MP.jpg,B,6.779688835144043,0.0,9.240299987141043,33.30020001158118,42.540499998722225
data\user_data\D1\PXL_20260405_100658032.MP.jpg,C,6.779688835144043,0.0,9.057799994479865,0.0,9.057799994479865
data\user_data\D1\PXL_20260405_100658032.MP.jpg,D,6.779688835144043,350.3311999957077,8.661700005177408,38.01469999598339,397.0075999968685
data\user_data\D1\PXL_20260405_100703078.MP.jpg,A,6.8275346755981445,28.167099982965738,8.617799961939454,35.048199992161244,71.83309993706644
data\user_data\D1\PXL_20260405_100703078.MP.jpg,B,6.8275346755981445,0.0,9.286499989684671,34.39089999301359,43.67739998269826
data\user_data\D1\PXL_20260405_100703078.MP.jpg,C,6.8275346755981445,0.0,9.047799976542592,0.0,9.047799976542592
data\user_data\D1\PXL_20260405_100703078.MP.jpg,D,6.8275346755981445,382.43439997313544,9.258300007786602,32.820200023707,424.51290000462905
data\user_data\D1\PXL_20260405_100737151.MP.jpg,A,6.2489519119262695,22.072100022342056,8.468099986203015,37.69660001853481,68.23680002707988
data\user_data\D1\PXL_20260405_100737151.MP.jpg,B,6.2489519119262695,0.0,8.150799956638366,33.33439998095855,41.48519993759692
data\user_data\D1\PXL_20260405_100737151.MP.jpg,C,6.2489519119262695,0.0,8.245000033639371,0.0,8.245000033639371
data\user_data\D1\PXL_20260405_100737151.MP.jpg,D,6.2489519119262695,310.0294999894686,8.076799975242466,34.11380003672093,352.220100001432
data\user_data\D1\PXL_20260405_100812801.jpg,A,6.164623260498047,25.479600008111447,8.109999995213002,32.97520003980026,66.5648000431247
data\user_data\D1\PXL_20260405_100812801.jpg,B,6.164623260498047,0.0,8.277200045995414,34.29290000349283,42.570100049488246
data\user_data\D1\PXL_20260405_100812801.jpg,C,6.164623260498047,0.0,8.135200012475252,0.0,8.135200012475252
data\user_data\D1\PXL_20260405_100812801.jpg,D,6.164623260498047,317.7291000029072,8.035700011532754,33.67440000874922,359.4392000231892
data\user_data\D1\PXL_20260405_100828429.MP.jpg,A,6.417702674865723,22.6550999796018,7.755900034680963,34.603399981278926,65.01439999556169
data\user_data\D1\PXL_20260405_100828429.MP.jpg,B,6.417702674865723,0.0,8.29989998601377,31.669699994381517,39.96959998039529
data\user_data\D1\PXL_20260405_100828429.MP.jpg,C,6.417702674865723,0.0,8.391299983486533,0.0,8.391299983486533
data\user_data\D1\PXL_20260405_100828429.MP.jpg,D,6.417702674865723,324.3827999685891,8.257199951913208,31.45569999469444,364.09569991519675
data\user_data\D1\PXL_20260405_100830981.MP.jpg,A,6.645846366882324,26.209200033918023,8.105600019916892,33.36840000702068,67.6832000608556
data\user_data\D1\PXL_20260405_100830981.MP.jpg,B,6.645846366882324,0.0,8.3710000035353,31.96120000211522,40.33220000565052
data\user_data\D1\PXL_20260405_100830981.MP.jpg,C,6.645846366882324,0.0,8.381199964787811,0.0,8.381199964787811
data\user_data\D1\PXL_20260405_100830981.MP.jpg,D,6.645846366882324,347.67539997119457,9.052100009284914,34.065800020471215,390.7933000009507
data\user_data\D1\PXL_20260405_100843422.MP.jpg,A,6.2457475662231445,25.701900012791157,8.559699985198677,33.40330003993586,67.66490003792569
data\user_data\D1\PXL_20260405_100843422.MP.jpg,B,6.2457475662231445,0.0,8.345599984750152,37.354999978560954,45.700599963311106
data\user_data\D1\PXL_20260405_100843422.MP.jpg,C,6.2457475662231445,0.0,8.718899975065142,0.0,8.718899975065142
data\user_data\D1\PXL_20260405_100843422.MP.jpg,D,6.2457475662231445,316.6460000211373,8.222000033129007,33.06359995622188,357.9316000104882
data\user_data\D1\PXL_20260405_100902851.TS-000.MP.jpg,A,6.679649353027344,24.398699984885752,8.761300006881356,35.8041999861598,68.96419997792691
data\user_data\D1\PXL_20260405_100902851.TS-000.MP.jpg,B,6.679649353027344,0.0,8.480200020130724,32.8495999565348,41.32979997666553
data\user_data\D1\PXL_20260405_100902851.TS-000.MP.jpg,C,6.679649353027344,0.0,8.798199996817857,0.0,8.798199996817857
data\user_data\D1\PXL_20260405_100902851.TS-000.MP.jpg,D,6.679649353027344,337.07790001062676,8.231199986767024,33.23850000742823,378.547600004822
data\user_data\D1\PXL_20260405_110024188.mp4,A,16.0,48.11099998187274,19.413699978031218,33.314500004053116,100.83919996395707
data\user_data\D1\PXL_20260405_110024188.mp4,B,16.0,0.0,20.003499987069517,33.64270000020042,53.64619998726994
data\user_data\D1\PXL_20260405_110024188.mp4,C,16.0,0.0,20.856000017374754,0.0,20.856000017374754
data\user_data\D1\PXL_20260405_110024188.mp4,D,16.0,774.6052999864332,20.61340003274381,39.79399998206645,835.0127000012435
data\user_data\D1\PXL_20260405_110559809.mp4,A,16.0,44.51330000301823,20.636799978092313,35.54329997859895,100.6933999597095
data\user_data\D1\PXL_20260405_110559809.mp4,B,16.0,0.0,22.221799998078495,35.403600020799786,57.62540001887828
data\user_data\D1\PXL_20260405_110559809.mp4,C,16.0,0.0,21.72930003143847,0.0,21.72930003143847
data\user_data\D1\PXL_20260405_110559809.mp4,D,16.0,791.9372000033036,20.729600044433028,32.870199996978045,845.5370000447147
data\user_data\D1\PXL_20260405_142459483.mp4,A,16.0,40.06139998091385,20.439300045836717,34.66910001588985,95.16980004264042
data\user_data\D1\PXL_20260405_142459483.mp4,B,16.0,0.0,20.152099954430014,34.08979997038841,54.241899924818426
data\user_data\D1\PXL_20260405_142459483.mp4,C,16.0,0.0,20.997700048610568,0.0,20.997700048610568
data\user_data\D1\PXL_20260405_142459483.mp4,D,16.0,765.8735000295565,20.518400007858872,40.62860005069524,827.0205000881106
data\user_data\D1\PXL_20260405_142548278.mp4,A,16.0,46.278499998152256,22.029099985957146,34.03879998950288,102.34639997361228
data\user_data\D1\PXL_20260405_142548278.mp4,B,16.0,0.0,20.863099955022335,35.99850001046434,56.861599965486676
data\user_data\D1\PXL_20260405_142548278.mp4,C,16.0,0.0,21.829500037711114,0.0,21.829500037711114
data\user_data\D1\PXL_20260405_142548278.mp4,D,16.0,785.1862999959849,20.201000035740435,34.842100052628666,840.229400084354
data\user_data\D1\PXL_20260405_142812330.mp4,A,16.0,43.3128000004217,20.905200042761862,34.27879995433614,98.4967999975197
data\user_data\D1\PXL_20260405_142812330.mp4,B,16.0,0.0,20.786500012036413,36.47220000857487,57.258700020611286
data\user_data\D1\PXL_20260405_142812330.mp4,C,16.0,0.0,21.57370001077652,0.0,21.57370001077652
data\user_data\D1\PXL_20260405_142812330.mp4,D,16.0,767.9683999740519,20.290900021791458,31.490899971686304,819.7501999675296
data\user_data\D1\PXL_20260405_143125404.jpg,A,6.174304962158203,24.34849995188415,8.898100000806153,38.169700012076646,71.41629996476695
data\user_data\D1\PXL_20260405_143125404.jpg,B,6.174304962158203,0.0,8.592300000600517,38.8274000142701,47.419700014870614
data\user_data\D1\PXL_20260405_143125404.jpg,C,6.174304962158203,0.0,8.6182999657467,0.0,8.6182999657467
data\user_data\D1\PXL_20260405_143125404.jpg,D,6.174304962158203,339.4831999903545,10.63500001328066,44.857800006866455,394.9760000105016
data\user_data\D1\PXL_20260405_143129513.MP.jpg,A,6.417737007141113,24.272499955259264,8.839900023303926,41.169899981468916,74.2822999600321
data\user_data\D1\PXL_20260405_143129513.MP.jpg,B,6.417737007141113,0.0,8.81549995392561,40.789299993775785,49.604799947701395
data\user_data\D1\PXL_20260405_143129513.MP.jpg,C,6.417737007141113,0.0,10.92680002329871,0.0,10.92680002329871
data\user_data\D1\PXL_20260405_143129513.MP.jpg,D,6.417737007141113,391.8534000404179,9.500799991656095,47.96250001527369,449.3167000473477
data\user_data\D1\PXL_20260405_143232056.mp4,A,16.0,51.960499957203865,21.525400050450116,37.82060003140941,111.3065000390634
data\user_data\D1\PXL_20260405_143232056.mp4,B,16.0,0.0,22.378500027116388,39.90360000170767,62.28210002882406
data\user_data\D1\PXL_20260405_143232056.mp4,C,16.0,0.0,23.962600040249527,0.0,23.962600040249527
data\user_data\D1\PXL_20260405_143232056.mp4,D,16.0,817.8659999975935,21.380599995609373,35.707300005014986,874.9538999982178
data\user_data\D1\PXL_20260405_143739366.mp4,A,16.0,42.87339997244999,23.87619996443391,35.72720004012808,102.47679997701198
data\user_data\D1\PXL_20260405_143739366.mp4,B,16.0,0.0,21.272200043313205,39.22139998758212,60.49360003089532
data\user_data\D1\PXL_20260405_143739366.mp4,C,16.0,0.0,20.866599981673062,0.0,20.866599981673062
data\user_data\D1\PXL_20260405_143739366.mp4,D,16.0,762.3389000073075,20.044100005179644,32.91529999114573,815.2983000036329
data\user_data\D1\PXL_20260405_144509384.mp4,A,16.0,39.94869999587536,20.40769997984171,34.119099960662425,94.47549993637949
data\user_data\D1\PXL_20260405_144509384.mp4,B,16.0,0.0,19.84630001243204,37.14079997735098,56.98709998978302
data\user_data\D1\PXL_20260405_144509384.mp4,C,16.0,0.0,21.26219996716827,0.0,21.26219996716827
data\user_data\D1\PXL_20260405_144509384.mp4,D,16.0,763.182099966798,20.516499993391335,43.527200003154576,827.2257999633439
data\user_data\D1\PXL_20260405_145838160.mp4,A,16.0,41.124300041701645,22.78290002141148,32.250999996904284,96.1582000600174
data\user_data\D1\PXL_20260405_145838160.mp4,B,16.0,0.0,21.761600044555962,43.92680001910776,65.68840006366372
data\user_data\D1\PXL_20260405_145838160.mp4,C,16.0,0.0,23.33100000396371,0.0,23.33100000396371
data\user_data\D1\PXL_20260405_145838160.mp4,D,16.0,777.9851999948733,19.987799983937293,33.97940000286326,831.9523999816738
data\user_data\D1\PXL_20260405_151013056.PORTRAIT.jpg,A,6.077066421508789,42.680000013206154,8.501100004650652,34.610900038387626,85.79200005624443
data\user_data\D1\PXL_20260405_151013056.PORTRAIT.jpg,B,6.077066421508789,0.0,8.22000001790002,33.77760003786534,41.99760005576536
data\user_data\D1\PXL_20260405_151013056.PORTRAIT.jpg,C,6.077066421508789,0.0,8.414899988565594,0.0,8.414899988565594
data\user_data\D1\PXL_20260405_151013056.PORTRAIT.jpg,D,6.077066421508789,378.372400009539,8.302200003527105,33.61470001982525,420.28930003289133
data\user_data\D1\PXL_20260405_151054883.jpg,A,6.117476463317871,21.201000025030226,7.926899997983128,37.097199994605035,66.22510001761839
data\user_data\D1\PXL_20260405_151054883.jpg,B,6.117476463317871,0.0,8.53859999915585,35.018399998079985,43.556999997235835
data\user_data\D1\PXL_20260405_151054883.jpg,C,6.117476463317871,0.0,8.409100002609193,0.0,8.409100002609193
data\user_data\D1\PXL_20260405_151054883.jpg,D,6.117476463317871,311.02379999356344,8.379600010812283,33.76439999556169,353.1677999999374
data\user_data\D1\PXL_20260405_151106866.jpg,A,6.174990653991699,22.963900002650917,7.887799991294742,34.32310000061989,65.17479999456555
data\user_data\D1\PXL_20260405_151106866.jpg,B,6.174990653991699,0.0,8.133299998007715,33.07720000157133,41.21049999957904
data\user_data\D1\PXL_20260405_151106866.jpg,C,6.174990653991699,0.0,8.33689997671172,0.0,8.33689997671172
data\user_data\D1\PXL_20260405_151106866.jpg,D,6.174990653991699,325.7657999638468,7.9892000067047775,35.52929998841137,369.28429995896295
data\user_data\D1\PXL_20260405_151814354.mp4,A,16.0,38.38290000567213,19.512500031851232,32.09710004739463,89.99250008491799
data\user_data\D1\PXL_20260405_151814354.mp4,B,16.0,0.0,20.478399994317442,32.722099975217134,53.200499969534576
data\user_data\D1\PXL_20260405_151814354.mp4,C,16.0,0.0,21.57979999901727,0.0,21.57979999901727
data\user_data\D1\PXL_20260405_151814354.mp4,D,16.0,767.62450003298,20.077999972272664,32.333899987861514,820.0363999931142
data\user_data\D1\PXL_20260407_061637746.mp4,A,16.0,46.600000001490116,19.387800013646483,31.44270001212135,97.43050002725795
data\user_data\D1\PXL_20260407_061637746.mp4,B,16.0,0.0,19.19399999314919,33.064400020521134,52.258400013670325
data\user_data\D1\PXL_20260407_061637746.mp4,C,16.0,0.0,21.257399988826364,0.0,21.257399988826364
data\user_data\D1\PXL_20260407_061637746.mp4,D,16.0,758.6952000274323,22.248399967793375,42.9903999902308,823.9339999854565
data\user_data\D1\PXL_20260409_165052701.mp4,A,16.0,41.65629995986819,23.28189997933805,33.69890002068132,98.63709995988756
data\user_data\D1\PXL_20260409_165052701.mp4,B,16.0,0.0,21.186200028751045,35.51839996362105,56.704599992372096
data\user_data\D1\PXL_20260409_165052701.mp4,C,16.0,0.0,21.58089994918555,0.0,21.58089994918555
data\user_data\D1\PXL_20260409_165052701.mp4,D,16.0,771.6895000194199,21.30710001802072,31.626599957235157,824.6231999946758
data\user_data\D1\PXL_20260409_165310236.mp4,A,16.0,38.590599957387894,19.827899988740683,31.54619998531416,89.96469993144274
data\user_data\D1\PXL_20260409_165310236.mp4,B,16.0,0.0,20.043800002895296,33.451099996455014,53.49489999935031
data\user_data\D1\PXL_20260409_165310236.mp4,C,16.0,0.0,21.91720000701025,0.0,21.91720000701025
data\user_data\D1\PXL_20260409_165310236.mp4,D,16.0,794.772999943234,20.203599997330457,36.27229999983683,851.2488999404013
data\user_data\D1\PXL_20260411_083333686.jpg,A,6.626304626464844,27.554399974178523,9.247600042726845,33.81439996883273,70.6163999857381
data\user_data\D1\PXL_20260411_083333686.jpg,B,6.626304626464844,0.0,8.928900002501905,41.82400001445785,50.75290001695976
data\user_data\D1\PXL_20260411_083333686.jpg,C,6.626304626464844,0.0,10.687400004826486,0.0,10.687400004826486
data\user_data\D1\PXL_20260411_083333686.jpg,D,6.626304626464844,349.6170000289567,8.63329996354878,33.963499998208135,392.2137999907136
data\user_data\D1\PXL_20260411_083345374.mp4,A,16.0,43.49370003910735,19.557900028303266,34.430300001986325,97.48190006939694
data\user_data\D1\PXL_20260411_083345374.mp4,B,16.0,0.0,20.264399994630367,34.07970000989735,54.34410000452772
data\user_data\D1\PXL_20260411_083345374.mp4,C,16.0,0.0,21.58529998268932,0.0,21.58529998268932
data\user_data\D1\PXL_20260411_083345374.mp4,D,16.0,766.0213999915868,19.89930000854656,35.01210000831634,820.9328000084497
data\user_data\D1\PXL_20260411_084821653.mp4,A,16.0,43.293400027323514,20.244000013917685,32.381199998781085,95.91860004002228
data\user_data\D1\PXL_20260411_084821653.mp4,B,16.0,0.0,19.8254999704659,35.44770000735298,55.27319997781888
data\user_data\D1\PXL_20260411_084821653.mp4,C,16.0,0.0,21.00910001900047,0.0,21.00910001900047
data\user_data\D1\PXL_20260411_084821653.mp4,D,16.0,781.463099992834,19.887799979187548,31.60839999327436,832.9592999652959
data\user_data\D1\PXL_20260417_161917485.mp4,A,16.0,41.47860000375658,20.10699996026233,32.668700034264475,94.25429999828339
data\user_data\D1\PXL_20260417_161917485.mp4,B,16.0,0.0,20.178799983114004,32.93139999732375,53.110199980437756
data\user_data\D1\PXL_20260417_161917485.mp4,C,16.0,0.0,21.112600050400943,0.0,21.112600050400943
data\user_data\D1\PXL_20260417_161917485.mp4,D,16.0,770.3255000524223,20.452400029171258,35.94349999912083,826.7214000807144
data\user_data\D1\PXL_20260417_162219190.jpg,A,6.162629127502441,22.13519997894764,8.619199972599745,34.154599998146296,64.90899994969368
data\user_data\D1\PXL_20260417_162219190.jpg,B,6.162629127502441,0.0,8.512499975040555,35.48030002275482,43.99279999779537
data\user_data\D1\PXL_20260417_162219190.jpg,C,6.162629127502441,0.0,8.137900033034384,0.0,8.137900033034384
data\user_data\D1\PXL_20260417_162219190.jpg,D,6.162629127502441,308.50520002422854,7.526399975176901,31.700899999123067,347.7324999985285
data\user_data\D1\PXL_20260417_162951211.jpg,A,6.536260604858398,22.644600016064942,9.064199985004961,33.394499972928315,65.10329997399822
data\user_data\D1\PXL_20260417_162951211.jpg,B,6.536260604858398,0.0,8.760799944866449,33.13140000682324,41.89219995168969
data\user_data\D1\PXL_20260417_162951211.jpg,C,6.536260604858398,0.0,8.626500028185546,0.0,8.626500028185546
data\user_data\D1\PXL_20260417_162951211.jpg,D,6.536260604858398,342.6856999867596,8.864800038281828,37.911900028120726,389.4624000531621
data\user_data\D1\PXL_20260417_162958034.TS-000.MP.jpg,A,7.52950382232666,26.443400012794882,9.879100020043552,37.237799959257245,73.56029999209568
data\user_data\D1\PXL_20260417_162958034.TS-000.MP.jpg,B,7.52950382232666,0.0,9.985600016079843,36.630599992349744,46.61620000842959
data\user_data\D1\PXL_20260417_162958034.TS-000.MP.jpg,C,7.52950382232666,0.0,10.933800018392503,0.0,10.933800018392503
data\user_data\D1\PXL_20260417_162958034.TS-000.MP.jpg,D,7.52950382232666,389.288000005763,9.682499978225678,38.947799999732524,437.9182999837212
data\user_data\D1\PXL_20260417_163007624.MP.jpg,A,10.574616432189941,33.615400025155395,13.011000002734363,33.88559998711571,80.51200001500547
data\user_data\D1\PXL_20260417_163007624.MP.jpg,B,10.574616432189941,0.0,13.54929996887222,36.98660002555698,50.5358999944292
data\user_data\D1\PXL_20260417_163007624.MP.jpg,C,10.574616432189941,0.0,14.38200002303347,0.0,14.38200002303347
data\user_data\D1\PXL_20260417_163007624.MP.jpg,D,10.574616432189941,555.0664999755099,15.20409999648109,36.66179999709129,606.9323999690823
data\user_data\D1\PXL_20260417_163011369.MP.jpg,A,8.171221733093262,28.350099979434162,10.640499996952713,41.5555999497883,80.54619992617518
data\user_data\D1\PXL_20260417_163011369.MP.jpg,B,8.171221733093262,0.0,11.12390001071617,35.3202999685891,46.44419997930527
data\user_data\D1\PXL_20260417_163011369.MP.jpg,C,8.171221733093262,0.0,11.488999996799976,0.0,11.488999996799976
data\user_data\D1\PXL_20260417_163011369.MP.jpg,D,8.171221733093262,431.62270000902936,12.635799997951835,38.471899984870106,482.7303999918513
data\user_data\D1\PXL_20260417_163029606.MP.jpg,A,9.35673999786377,32.09860000060871,12.695600045844913,34.886600042227656,79.68080008868128
data\user_data\D1\PXL_20260417_163029606.MP.jpg,B,9.35673999786377,0.0,12.784600025042892,40.82970001036301,53.614300035405904
data\user_data\D1\PXL_20260417_163029606.MP.jpg,C,9.35673999786377,0.0,13.036999967880547,0.0,13.036999967880547
data\user_data\D1\PXL_20260417_163029606.MP.jpg,D,9.35673999786377,480.81969999475405,13.06490000570193,35.490999987814575,529.3755999882706
data\user_data\D1\PXL_20260417_163031383.MP.jpg,A,9.988537788391113,33.62090000882745,12.54470000276342,33.609399979468435,79.7749999910593
data\user_data\D1\PXL_20260417_163031383.MP.jpg,B,9.988537788391113,0.0,12.784200021997094,33.42029999475926,46.204500016756356
data\user_data\D1\PXL_20260417_163031383.MP.jpg,C,9.988537788391113,0.0,13.56849999865517,0.0,13.56849999865517
data\user_data\D1\PXL_20260417_163031383.MP.jpg,D,9.988537788391113,492.9365999996662,12.100899999495596,33.18100003525615,538.218500034418
data\user_data\D1\PXL_20260417_163039664.jpg,A,6.184026718139648,24.105300020892173,8.128799963742495,33.379800035618246,65.61390002025291
data\user_data\D1\PXL_20260417_163039664.jpg,B,6.184026718139648,0.0,7.946199970319867,32.81479998258874,40.760999952908605
data\user_data\D1\PXL_20260417_163039664.jpg,C,6.184026718139648,0.0,8.648699964396656,0.0,8.648699964396656
data\user_data\D1\PXL_20260417_163039664.jpg,D,6.184026718139648,316.06869999086484,7.795899990014732,37.30379999615252,361.1683999770321
data\user_data\D1\PXL_20260417_163048048.jpg,A,6.361530303955078,23.619299987331033,8.454900002107024,33.93059998052195,66.00479996996
data\user_data\D1\PXL_20260417_163048048.jpg,B,6.361530303955078,0.0,8.234000008087605,34.093900001607835,42.32790000969544
data\user_data\D1\PXL_20260417_163048048.jpg,C,6.361530303955078,0.0,8.497399976477027,0.0,8.497399976477027
data\user_data\D1\PXL_20260417_163048048.jpg,D,6.361530303955078,330.99699998274446,8.234200009610504,31.62179997889325,370.8529999712482
data\user_data\D1\PXL_20260417_163051016.MP.jpg,A,8.288802146911621,28.324900020379573,10.48959995387122,32.27570001035929,71.09019998461008
data\user_data\D1\PXL_20260417_163051016.MP.jpg,B,8.288802146911621,0.0,10.748900007456541,36.098700016736984,46.847600024193525
data\user_data\D1\PXL_20260417_163051016.MP.jpg,C,8.288802146911621,0.0,11.016300006303936,0.0,11.016300006303936
data\user_data\D1\PXL_20260417_163051016.MP.jpg,D,8.288802146911621,422.92109999107197,10.394599987193942,33.97190000396222,467.28759998222813
data\user_data\D1\PXL_20260417_163052284.jpg,A,6.055643081665039,25.721500045619905,8.120300015434623,34.25189998233691,68.09370004339144
data\user_data\D1\PXL_20260417_163052284.jpg,B,6.055643081665039,0.0,7.976599968969822,32.72409999044612,40.70069995941594
data\user_data\D1\PXL_20260417_163052284.jpg,C,6.055643081665039,0.0,8.556799963116646,0.0,8.556799963116646
data\user_data\D1\PXL_20260417_163052284.jpg,D,6.055643081665039,310.00889994902536,7.5511999893933535,34.82950001489371,352.3895999533124
data\user_data\D1\PXL_20260417_163115707.MP.jpg,A,6.996213912963867,24.184900044929236,9.154299972578883,34.59510003449395,67.93430005200207
data\user_data\D1\PXL_20260417_163115707.MP.jpg,B,6.996213912963867,0.0,8.972199982963502,34.765199990943074,43.73739997390658
data\user_data\D1\PXL_20260417_163115707.MP.jpg,C,6.996213912963867,0.0,9.457600011955947,0.0,9.457600011955947
data\user_data\D1\PXL_20260417_163115707.MP.jpg,D,6.996213912963867,356.9224999519065,9.099699964281172,33.02680002525449,399.04899994144216
data\user_data\D1\PXL_20260417_163118596.MP.jpg,A,7.696327209472656,25.797199981752783,9.770900011062622,33.46599999349564,69.03409998631105
data\user_data\D1\PXL_20260417_163118596.MP.jpg,B,7.696327209472656,0.0,10.21870004478842,33.085100003518164,43.303800048306584
data\user_data\D1\PXL_20260417_163118596.MP.jpg,C,7.696327209472656,0.0,10.34760003676638,0.0,10.34760003676638
data\user_data\D1\PXL_20260417_163118596.MP.jpg,D,7.696327209472656,401.314300019294,10.09130000602454,33.545900019817054,444.9515000451356
data\user_data\D1\PXL_20260418_094113182.mp4,A,16.0,44.95660000247881,20.328300015535206,36.27420001430437,101.55910003231838
data\user_data\D1\PXL_20260418_094113182.mp4,B,16.0,0.0,24.927699996624142,42.65440005110577,67.58210004772991
data\user_data\D1\PXL_20260418_094113182.mp4,C,16.0,0.0,22.304399986751378,0.0,22.304399986751378
data\user_data\D1\PXL_20260418_094113182.mp4,D,16.0,760.7763000414707,19.271700002718717,31.609000056050718,811.6570001002401
data\user_data\D1\PXL_20260419_135036961.MP.jpg,A,7.027311325073242,25.48919996479526,9.650899970438331,34.16540002217516,69.30549995740876
data\user_data\D1\PXL_20260419_135036961.MP.jpg,B,7.027311325073242,0.0,8.948299975600094,33.17220002645627,42.12050000205636
